date,pool_name,daily_apy,volume_in_usd,token1,token1_tvl_in_usd,token2,token2_tvl_in_usd,token3,token3_tvl_in_usd,token4,token4_tvl_in_usd,total_tvl_in_usd
2022-02-12,Curve.fi Factory Plain Pool: ibEUR/sEUR,0,0,ibEUR,2757.4270734086963,sUSD,0.05373884255332714,,0,,0,2757.4808122512495
2022-02-12,Curve.fi Factory Plain Pool: Euro Tether,0,0,EURT,237857.82954258,sEUR,249781.81918395832,,0,,0,487639.6487265383
2022-02-12,Curve.fi Factory Plain Pool: ibKRW/sKRW,0,0,ibKRW,17765115.337328892,sKRW,15573853.231682742,,0,,0,33338968.569011636
2022-02-12,Curve.fi Factory Plain Pool: ibEUR/sEUR,0.3686158657539407,1581532.9809054136,ibEUR,42525430.13944264,sEUR,32103862.535947625,,0,,0,74629292.67539026
2022-02-12,Curve.fi Factory Plain Pool: Curve.fi sCRV/CRV,0,0,sCRV,0.0,CRV,0.0,,0,,0,0.0
2022-02-12,Curve.fi Factory Plain Pool: jGBP/TGBP,0,0,jGBP,0.0,TGBP,0.0,,0,,0,0.0
2022-02-12,Curve.fi Factory Plain Pool: cvxCRV,0,0,CRV,0.0,cvxCRV,0.0,,0,,0,0.0
2022-02-12,Curve.fi Factory Plain Pool: Ahead of the Curve,0,0,CRV,3.3942196652564762,yvBOOST,10.464643219833532,cvxCRV,2.8760688059159394,sCRV,1.8151051698335487,18.550036860839494
2022-02-12,Curve.fi Factory BTC Metapool: Interest Bearing Bitcoin,0,0,ibBTC,0.0,crvRenWSBTC,0.0,,0,,0,0.0
2022-02-12,Curve.fi Factory USD Metapool: Origin Dollar,0.19245288134883687,3559614.441974255,OUSD,147875964.12011173,3Crv,106896793.2789299,,0,,0,254772757.39904165
2022-02-12,Curve.fi Factory Plain Pool: AAVE Untethered,2.119759792929199,0,aUSDC,108.31907143791999,aDAI,101.99475353713339,,0,,0,210.31382497505336
2022-02-12,Curve.fi Factory USD Metapool: FEI Metapool,0.1782520499655993,346083.746028,FEI,123034157.35721307,3Crv,127594614.4269062,,0,,0,250628771.78411925
2022-02-12,Curve.fi Factory USD Metapool: Alchemix USD,0.08047554786994038,720353.3049602556,alUSD,175517827.36536905,3Crv,140915226.06908622,,0,,0,316433053.4344553
