date,pool_name,daily_apy,volume_in_usd,token1,token1_tvl_in_usd,token2,token2_tvl_in_usd,token3,token3_tvl_in_usd,token4,token4_tvl_in_usd,total_tvl_in_usd
2022-02-14,Curve.fi Factory Plain Pool: ibEUR/sEUR,0,0,ibEUR,2757.4270734086963,sUSD,0.0536852109739326,,0,,0,2757.4807586196703
2022-02-14,Curve.fi Factory Plain Pool: Euro Tether,0.588979186841132,29442.097673,EURT,261342.09267503998,sEUR,207451.16691178136,,0,,0,468793.2595868213
2022-02-14,Curve.fi Factory Plain Pool: ibKRW/sKRW,0.016145925927624205,0,ibKRW,17691286.30003093,sKRW,15757038.082285173,,0,,0,33448324.382316105
2022-02-14,Curve.fi Factory Plain Pool: ibEUR/sEUR,0.038705906957514635,47908.05878436899,ibEUR,42584343.96964003,sEUR,31616010.547763586,,0,,0,74200354.51740362
2022-02-14,Curve.fi Factory Plain Pool: Curve.fi sCRV/CRV,0,0,sCRV,0.0,CRV,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory Plain Pool: jGBP/TGBP,0,0,jGBP,0.0,TGBP,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory Plain Pool: cvxCRV,0,0,CRV,0.0,cvxCRV,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory Plain Pool: Ahead of the Curve,0,0,CRV,3.1849869461653237,yvBOOST,10.209408019349787,cvxCRV,2.7026887715167516,sCRV,1.8151051698335487,17.91218890686541
2022-02-14,Curve.fi Factory BTC Metapool: Interest Bearing Bitcoin,0,0,ibBTC,0.0,crvRenWSBTC,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: Origin Dollar,0.18946017767262902,5395924.316704208,OUSD,143094543.33065677,3Crv,111436717.45722945,,0,,0,254531260.7878862
2022-02-14,Curve.fi Factory Plain Pool: AAVE Untethered,2.0451239704524893,0,aUSDC,109.22509921199999,aDAI,101.80397719378517,,0,,0,211.02907640578516
2022-02-14,Curve.fi Factory USD Metapool: FEI Metapool,0.0928090644943147,42305.96790112013,FEI,122216336.87208153,3Crv,128217876.89715506,,0,,0,250434213.7692366
2022-02-14,Curve.fi Factory USD Metapool: Alchemix USD,0.05660144099011166,748018.8967076722,alUSD,176507479.79332387,3Crv,138759041.9796368,,0,,0,315266521.77296066
2022-02-14,Curve.fi Factory USD Metapool: Frax,0.04713709660573162,1851902.4673342616,FRAX,1565513668.2126257,3Crv,1515293305.799064,,0,,0,3080806974.0116897
2022-02-14,Curve.fi Factory USD Metapool: GrapefruitUSD,0.003724880015210097,0,GrapefruitUSD,47.124735880255415,3Crv,1.0018519338081815,,0,,0,48.1265878140636
2022-02-14,Curve.fi Factory USD Metapool: RC_WETH_1650_DAI_2021_4_30-real,0,0,RC_WETH_1650_DAI_2021_4_30,206.06073675183924,3Crv,328.4724648698647,,0,,0,534.5332016217039
2022-02-14,Curve.fi Factory USD Metapool: Liquity,0.39686004647618844,5289890.101349244,LUSD,21624318.051324792,3Crv,97277673.55107644,,0,,0,118901991.60240123
2022-02-14,Curve.fi Factory USD Metapool: RC_INV_350_DAI_2021_5_31,0,0,RC_INV_350_DAI_2021_5_31,168.22787090168612,3Crv,236.91109261686918,,0,,0,405.13896351855533
2022-02-14,Curve.fi Factory USD Metapool: RC_xRULER_15_DAI_2021_6_30,0,0,RC_xRULER_15_DAI_2021_6_30,165.47804376434746,3Crv,246.39513913321068,,0,,0,411.87318289755814
2022-02-14,Curve.fi Factory USD Metapool: RC_xCOVER_100_DAI_2021_6_30,0,0,RC_xCOVER_100_DAI_2021_6_30,131.55340834289098,3Crv,215.60813596144618,,0,,0,347.16154430433716
2022-02-14,Curve.fi Factory USD Metapool: Magic Internet Money 3Pool,0.21192818350603826,29789588.235819194,MIM,1003683110.984296,3Crv,206728455.23294652,,0,,0,1210411566.2172425
