date,pool_name,daily_apy,volume_in_usd,token1,token1_tvl_in_usd,token2,token2_tvl_in_usd,token3,token3_tvl_in_usd,token4,token4_tvl_in_usd,total_tvl_in_usd
2022-02-13,Curve.fi Factory Plain Pool: ibEUR/sEUR,0,0,ibEUR,2757.4270734086963,sUSD,0.05352919670947389,,0,,0,2757.4806026054057
2022-02-13,Curve.fi Factory Plain Pool: Euro Tether,0.06055665698359025,0,EURT,230090.86320989998,sEUR,249781.81918395832,,0,,0,479872.6823938583
2022-02-13,Curve.fi Factory Plain Pool: ibKRW/sKRW,0,0,ibKRW,17765115.337328892,sKRW,15688914.862476805,,0,,0,33454030.1998057
2022-02-13,Curve.fi Factory Plain Pool: ibEUR/sEUR,0.005407590640604809,45733.20807260969,ibEUR,42586986.53277836,sEUR,32053706.7796425,,0,,0,74640693.31242086
2022-02-13,Curve.fi Factory Plain Pool: Curve.fi sCRV/CRV,0,0,sCRV,0.0,CRV,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory Plain Pool: jGBP/TGBP,0,0,jGBP,0.0,TGBP,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory Plain Pool: cvxCRV,0,0,CRV,0.0,cvxCRV,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory Plain Pool: Ahead of the Curve,0,0,CRV,3.347723505458442,yvBOOST,10.496547619894,cvxCRV,2.8046770270456856,sCRV,1.8151051698335487,18.464053322231674
2022-02-13,Curve.fi Factory BTC Metapool: Interest Bearing Bitcoin,0,0,ibBTC,0.0,crvRenWSBTC,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory USD Metapool: Origin Dollar,0.06790539987699962,1051187.5916410352,OUSD,146617379.4719227,3Crv,107564791.71552768,,0,,0,254182171.18745038
2022-02-13,Curve.fi Factory Plain Pool: AAVE Untethered,2.0521544579693574,0,aUSDC,108.746587084434,aDAI,101.49055324887226,,0,,0,210.23714033330626
2022-02-13,Curve.fi Factory USD Metapool: FEI Metapool,0.1444445817074369,500.45329,FEI,122692267.45221293,3Crv,124559329.44381626,,0,,0,247251596.89602917
2022-02-13,Curve.fi Factory USD Metapool: Alchemix USD,0.05863763891535978,607446.1931974823,alUSD,176175033.53549463,3Crv,139790081.7758026,,0,,0,315965115.31129724
2022-02-13,Curve.fi Factory USD Metapool: Frax,0.07161829100963413,9789667.005873116,FRAX,1569043880.7489436,3Crv,1512734022.2230139,,0,,0,3081777902.971957
2022-02-13,Curve.fi Factory USD Metapool: GrapefruitUSD,0.003938544767678742,0,GrapefruitUSD,47.124735880255415,3Crv,1.0018519338081815,,0,,0,48.1265878140636
2022-02-13,Curve.fi Factory USD Metapool: RC_WETH_1650_DAI_2021_4_30-real,0,0,RC_WETH_1650_DAI_2021_4_30,206.06073675183924,3Crv,328.4724648698647,,0,,0,534.5332016217039
2022-02-13,Curve.fi Factory USD Metapool: Liquity,0.24797962609948154,2946106.8961772523,LUSD,22444970.726290833,3Crv,96408380.24233477,,0,,0,118853350.9686256
2022-02-13,Curve.fi Factory USD Metapool: RC_INV_350_DAI_2021_5_31,0,0,RC_INV_350_DAI_2021_5_31,168.22787090168612,3Crv,236.91109261686918,,0,,0,405.13896351855533
2022-02-13,Curve.fi Factory USD Metapool: RC_xRULER_15_DAI_2021_6_30,0,0,RC_xRULER_15_DAI_2021_6_30,165.47804376434746,3Crv,246.39513913321068,,0,,0,411.87318289755814
2022-02-13,Curve.fi Factory USD Metapool: RC_xCOVER_100_DAI_2021_6_30,0,0,RC_xCOVER_100_DAI_2021_6_30,131.55340834289098,3Crv,215.60813596144618,,0,,0,347.16154430433716
2022-02-13,Curve.fi Factory USD Metapool: Magic Internet Money 3Pool,0.10997497988252114,10706403.634847932,MIM,1001740150.9513669,3Crv,230855315.6241201,,0,,0,1232595466.575487
2022-02-13,Curve.fi Factory USD Metapool: NAOS USD,1.7814934345580902,51814.26079913865,nUSD,235035.97421601997,3Crv,204849.43736550157,,0,,0,439885.4115815215
2022-02-13,Curve.fi Factory Plain Pool: cvxCRV,1.264710099628763,1525790.0150275612,CRV,43331668.26516282,cvxCRV,114098639.36976998,,0,,0,157430307.6349328
2022-02-13,Curve.fi Factory USD Metapool: USDM,0.00545774680631439,0,USDM,27898472.266923703,3Crv,718468.6183123363,,0,,0,28616940.88523604
2022-02-13,Curve.fi Factory Plain Pool: Meta EUR,0.6801768912872319,78228.15654333844,PAR,248044.09430376664,EURT,440457.63129929994,EURS,157048.29239999998,sEUR,391203.13967585645,1236753.157678923
2022-02-13,Curve.fi Factory USD Metapool: Wasabi USD,0.040445740376560124,0,waUSD,53411.67867401006,3Crv,48341.89315978917,,0,,0,101753.57183379923
2022-02-13,Curve.fi Factory BTC Metapool: Wasabi BTC,0,0,waBTC,0.0,crvRenWSBTC,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory USD Metapool: DOLA-3pool Curve LP,0.2949138962389686,255511.5628487546,DOLA,10925792.536667943,3Crv,10441949.340783468,,0,,0,21367741.877451412
2022-02-13,Curve.fi Factory Plain Pool: ibJPY/sJPY,0,0,ibJPY,13922689.9237104,sJPY,16217032.468027601,,0,,0,30139722.391738
2022-02-13,Curve.fi Factory Plain Pool: ibAUD/sAUD,0,0,ibAUD,32852665.711110536,sAUD,10730588.219459297,,0,,0,43583253.930569835
2022-02-13,Curve.fi Factory Plain Pool: ibGBP/sGBP,0.0021503035241510204,0,ibGBP,15219110.898245646,sGBP,23172386.74795205,,0,,0,38391497.6461977
2022-02-13,Curve.fi Factory Plain Pool: ibCHF/sCHF,0,0,ibCHF,16625188.788784731,sCHF,22915171.080624398,,0,,0,39540359.86940913
2022-02-13,Curve.fi Factory Plain Pool: OPEN MATIC,0,0,OPEN,33.437499811402986,MATIC,0.19097936274228441,,0,,0,33.62847917414527
2022-02-13,Curve.fi Factory Plain Pool: Neutrino EUR,3.2010879548406423,0,EURN,4449995.633866124,EURT,2662600.6627564197,,0,,0,7112596.296622544
2022-02-13,Curve.fi Factory Plain Pool: sdCRV,0,0,sdveCRV-DAO,0.0,CRV,5387.06876775161,,0,,0,5387.06876775161
2022-02-13,Curve.fi Factory BTC Metapool: BTCpx,0,0,BTCpx,0.0,crvRenWSBTC,0.044017471896026,,0,,0,0.044017471896026
2022-02-13,Curve.fi Factory USD Metapool: PWRD Metapool,0,0,PWRD,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory Plain Pool: Wanna Avoid Tether?,0,0,sUSD,0.0,UST,0.0,MIM,0.0,,0,0.0
2022-02-13,Curve.fi Factory Pool: alETH,0.027041128434501793,0,ETH,212860057.59548262,alETH,205789539.12581053,,0,,0,418649596.72129315
2022-02-13,Curve.fi Factory USD Metapool: 17PctCryptoDiversifiedDollar,0,0,crv3crypto,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory USD Metapool: 17PctCryptoDiversifiedDollar,0,0,crv3crypto,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory BTC Metapool: tbtc2,0.06866681210579983,0,tBTC,35002.96124180178,crvRenWSBTC,109336.01518471533,,0,,0,144338.97642651713
