date,pool_name,daily_apy,volume_in_usd,token1,token1_tvl_in_usd,token2,token2_tvl_in_usd,token3,token3_tvl_in_usd,token4,token4_tvl_in_usd,total_tvl_in_usd
2022-02-11,Curve.fi Factory Plain Pool: MIM-UST,0.2700727532354952,2866287.0056977635,MIM,93752299.72668625,UST,32942469.786424976,,0,,0,126694769.51311123
2022-02-11,Curve.fi Factory Plain Pool: Sharedstake ETH/vETH2,0,0,vETH2,114685.5665114142,WETH,8539.152404794004,,0,,0,123224.7189162082
2022-02-11,Curve.fi Factory USD Metapool: QabbalahBit Wellsprings,0,0,QBIT,0.0,3Crv,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory USD Metapool: QBIT Well,0,0,QBIT,0.0,3Crv,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory Plain Pool: Badger Locked CVX,0.021144507984449668,0,CVX,1814286.5437156572,bveCVX,0.0,,0,,0,1814286.5437156572
2022-02-11,Curve.fi Factory USD Metapool: wormhole v2 UST-3Pool,0.37506789783299244,27343973.856092997,UST,491601320.5931557,3Crv,502028130.23525983,,0,,0,993629450.8284155
2022-02-11,Curve.fi Factory USD Metapool: DSU,0,0,DSU,0.0,3Crv,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory USD Metapool: DSU,0,0,DSU,10.44053171700103,3Crv,13.309263876335816,,0,,0,23.749795593336845
2022-02-11,Curve.fi Factory Pool: Ankr Reward-Earning Staked ETH,0,0,ETH,50953.56948186323,aETHb,601659.7880056454,,0,,0,652613.3574875086
2022-02-11,Curve.fi Factory Plain Pool: d3pool,0.10372199034709428,482503.5420234917,FRAX,60217632.322899535,FEI,56366381.34797244,alUSD,61744746.54615625,,0,178328760.21702823
2022-02-11,Curve.fi Factory Plain Pool: Ankr Reward-Earning Staked MATIC,0,0,MATIC,2996.7516690784073,aMATICb,0.0,,0,,0,2996.7516690784073
2022-02-11,Curve.fi Factory USD Metapool: Paxos Dollar (USDP),0.05775243390684359,181.42432062146392,USDP,7558671.421567868,3Crv,3834590.348171652,,0,,0,11393261.76973952
2022-02-11,Curve.fi Factory BTC Metapool: ibBTC,0.1424244394780949,0,wibBTC,219264385.48394132,crvRenWSBTC,181262460.7005047,,0,,0,400526846.184446
2022-02-11,Curve.fi Factory Plain Pool: handleEUR,0,0,fxEUR,0.0,EURS,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory BTC Metapool: Orkan,0,0,VBTC,0.0,crvRenWSBTC,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory Plain Pool: agEUR,0,0,agEUR,0.0,sEUR,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory Plain Pool: ibZAR/ZARP,0,0,ZARP,0.0,ibZAR,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory USD Metapool: DYDX-3CRV,0,0,DYDX,0.0,3Crv,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory Plain Pool: 3EURpool,0.6840513865875142,10375248.511418968,agEUR,56570906.89249461,EURT,54593311.109790415,EURS,16307007.0396,,0,127471225.04188503
2022-02-11,Curve.fi Factory Plain Pool: Tokemak tWETH/WETH,0,0,tWETH,38991.9525290098,WETH,33537.4228186251,,0,,0,72529.3753476349
2022-02-11,Curve.fi Factory USD Metapool: SORA XSTUSD,0.5896569915523342,25041.58693119147,XSTUSD,188080.6178983444,3Crv,172441.22284398176,,0,,0,360521.84074232617
2022-02-11,Curve.fi Factory USD Metapool: xDollar Interverse Money,0,0,XIM,0.0,3Crv,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory USD Metapool: xim,0.05549217527671679,0,XIM,5952.9044639513495,3Crv,2831.505324910689,,0,,0,8784.409788862038
2022-02-11,Curve.fi Factory USD Metapool: RAMP rUSD,0,0,rUSD,0.014313588726899593,3Crv,0.014317359473757636,,0,,0,0.02863094820065723
2022-02-11,Curve.fi Factory USD Metapool: Bhome,0.08558558704145902,0,bHOME,250.0,3Crv,250.02330694350445,,0,,0,500.02330694350445
2022-02-11,Curve.fi Factory Plain Pool: JPYC/ibJPY,0,0,JPYC,6861.65102208396,ibJPY,973.2311050879947,,0,,0,7834.882127171954
2022-02-11,Curve.fi Factory Plain Pool: UST-FRAX,0.9258073598337191,75770.07053099283,UST,315038.79783376,FRAX,287413.18188633944,,0,,0,602451.9797200994
2022-02-11,Curve.fi Factory Plain Pool: Fei PCV 1,0,0,aFEI,0.0,aDAI,0.0,LUSD,0.0,,0,0.0
2022-02-11,Curve.fi Factory Plain Pool: bentCVX,0.4223038844775928,23.782726425086096,CVX,2362715.482016105,bentCVX,0.0,,0,,0,2362715.482016105
2022-02-11,Curve.fi Factory USD Metapool: dForce,0.0868134359523598,0,USX,108400.92970884786,3Crv,111594.23732567408,,0,,0,219995.16703452193
2022-02-11,Curve.fi Factory Plain Pool: agEUR/ibEUR,2.321951157626012,810818.7909569106,ibEUR,5932954.467511084,agEUR,2666399.582020107,,0,,0,8599354.049531192
2022-02-11,Curve.fi Factory Plain Pool: tFRAX/FRAX Test,0,0,tFRAX,99.82423153318129,FRAX,104.14712887725338,,0,,0,203.97136041043467
2022-02-11,Curve.fi Factory USD Metapool: ELONX POOL,0.050184314667678365,0,ELONX,90808.6,3Crv,465.01295254974593,,0,,0,91273.61295254975
2022-02-11,Curve.fi Factory USD Metapool: Bean,1.3876094329034139,463507.8217795294,BEAN,1324616.4798685,3Crv,1305281.2669702896,,0,,0,2629897.7468387894
2022-02-11,Curve.fi Factory USD Metapool: USDV,0.08474875436079721,0,USDV,1484146.558335977,3Crv,1452735.9468041954,,0,,0,2936882.5051401723
2022-02-11,Curve.fi Factory USD Metapool: PAR/USDC,0,0,PAR,0.0,3Crv,0.0,,0,,0,0.0
2022-02-11,Curve.fi Factory USD Metapool: baoUSD,0.08557088974951998,0,BaoUSD,25000.0,3Crv,24992.858937414094,,0,,0,49992.858937414094
